"orf_name"
"YER148W-A"
"YER149C"
"YER152C"
"YER152W-A"
"YER153C"
"YER158W-A"
"YER159C"
"YER165C-A"
"YER166W"
"YER172C-A"
"YER173W"
"YER189W"
"YER190C-A"
"YER190C-B"
"YER190W"
"YFL010C"
"YFL010W-A"
"YFL012W-A"
"YFL013C"
"YFL013W-A"
"YFL015C"
"YFL015W-A"
"YFL021C-A"
"YFL021W"
"YFL031C-A"
"YFL031W"
"YFL032W"
"YFL064C"
"YFL065C"
"YFR009W"
"YFR009W-A"
"YFR010W-A"
"YFR011C"
"YFR032C-A"
"YFR032C-B"
"YFR034W-A"
"YFR035C"
"YFR036W-A"
"YFR037C"
"YFR052C-A"
"YFR053C"
"YFR055W"
"YFR056C"
"YGL014C-A"
"YGL014W"
"YGL024W"
"YGL025C"
"YGL041C"
"YGL041W-A"
"YGL042C"
"YGL043W"
"YGL051W"
"YGL052W"
"YGL063C-A"
"YGL063W"
"YGL068W"
"YGL069C"
"YGL072C"
"YGL073W"
"YGL074C"
"YGL102C"
"YGL103W"
"YGL108C"
"YGL109W"
"YGL123C-A"
"YGL123W"
"YGL131C"
"YGL132W"
"YGL149W"
"YGL150C"
"YGL152C"
"YGL153W"
"YGL165C"
"YGL166W"
"YGL167C"
"YGL168W"
"YGL177W"
"YGL178W"
"YGL182C"
"YGL183C"
"YGL188C-A"
"YGL189C"
"YGL198W"
"YGL199C"
"YGL213C"
"YGL214W"
"YGL216W"
"YGL217C"
"YGL218W"
"YGL219C"
"YGL235W"
"YGL236C"
"YGL238W"
"YGL239C"
"YGR010W"
"YGR011W"
"YGR017W"
"YGR018C"
"YGR022C"
"YGR023W"
"YGR031C-A"
"YGR031W"
"YGR063C"
"YGR064W"
"YGR068C"
"YGR068W-A"
"YGR069W"
"YGR073C"
"YGR074W"
"YGR075C"
"YGR114C"
"YGR115C"
"YGR116W"
"YGR136W"
"YGR137W"
"YGR151C"
"YGR152C"
"YGR159C"
"YGR160W"
"YGR176W"
"YGR177C"
"YGR181W"
"YGR182C"
"YGR190C"
"YGR191W"
"YGR219W"
"YGR220C"
"YGR225W"
"YGR226C"
"YGR228W"
"YGR229C"
"YGR241C"
"YGR242W"
"YGR259C"
"YGR260W"
"YGR264C"
"YGR265W"
"YGR268C"
"YGR269W"
"YGR270C-A"
"YGR270W"
"YGR289C"
"YGR290W"
"YGR293C"
"YGR294W"
"YGR296C-A"
"YGR296C-B"
"YGR296W"
"YHL002C-A"
"YHL002W"
"YHL004W"
"YHL005C"
"YHL006W-A"
"YHL007C"
"YHL019C"
"YHL019W-A"
"YHL030W-A"
"YHL031C"
"YHL034C"
"YHL034W-A"
"YHL046W-A"
"YHL047C"
"YHL050C"
"YHL050W-A"
"YHR021W-A"
"YHR022C"
"YHR028C"
"YHR028W-A"
"YHR032C-A"
"YHR032W-A"
"YHR052W-A"
"YHR053C"
"YHR054W-A"
"YHR055C"
"YHR056C"
"YHR056W-A"
"YHR063W-A"
"YHR064C"
"YHR069C-A"
"YHR070C-A"
"YHR070W"
"YHR071C-A"
"YHR072W"
"YHR073C-B"
"YHR073W"
"YHR073W-A"
"YHR131C"
"YHR131W-A"
"YHR137C-A"
"YHR137W"
"YHR165C"
"YHR165W-A"
"YHR180C-B"
"YHR180W-A"
"YHR182C-A"
"YHR183W"
"YHR193C-A"
"YHR194W"
"YHR218W-A"
"YHR219C-A"
"YHR219W"
"YIL020C"
"YIL020C-A"
"YIL021C-A"
"YIL021W"
"YIL029W-A"
"YIL030C"
"YIL030W-A"
"YIL031W"
"YIL047C"
"YIL047C-A"
"YIL058W"
"YIL059C"
"YIL060W"
"YIL066W-A"
"YIL067C"
"YIL068C"
"YIL068W-A"
"YIL071C"
"YIL071W-A"
"YIL100C-A"
"YIL100W"
"YIL105C"
"YIL105W-A"
"YIL115C"
"YIL115W-A"
"YIL140W"
"YIL141W"
"YIL142C-A"
"YIL142W"
"YIL156W-A"
"YIL156W-B"
"YIL157C"
"YIL171W-A"
"YIL172C"
"YIL177C"
"YIL177W-A"
"YIR017C"
"YIR017W-A"
"YIR020C-B"
"YIR021W"
"YIR023C-A"
"YIR023W"
"YIR030W-A"
"YIR031C"
"YIR036C"
"YIR036W-A"
"YJL008C"
"YJL009W"
"YJL015C"
"YJL016W"
"YJL020C"
"YJL020W-A"
"YJL022W"
"YJL023C"
"YJL026C-A"
"YJL026W"
"YJL031C"
"YJL032W"
"YJL064W"
"YJL065C"
"YJL066C"
"YJL067W"
"YJL075C"
"YJL076W"
"YJL077C"
"YJL077W-A"
"YJL085W"
"YJL086C"
"YJL087C"
"YJL107C"
"YJL108C"
"YJL118W"
"YJL119C"
"YJL120W"
"YJL121C"
"YJL134W"
"YJL135W"
"YJL141C"
"YJL142C"
"YJL149W"
"YJL150W"
"YJL151C"
"YJL152W"
"YJL168C"
"YJL169W"
"YJL175W"
"YJL176C"
"YJL181W"
"YJL182C"
"YJL188C"
"YJL189W"
"YJL194W"
"YJL195C"
"YJL197C-A"
"YJL197W"
"YJL202C"
"YJL203W"
"YJL210W"
"YJL211C"
"YJL220W"
"YJL221C"
"YJL222W-A"
"YJL222W-B"
"YJL225C"
"YJL225W-A"
"YJR012C"
"YJR013W"
"YJR017C"
"YJR018W"
"YJR019C"
"YJR020W"
"YJR022W"
"YJR023C"
"YJR036C"
"YJR037W"
"YJR038C"
"YJR039W"
"YJR070C"
"YJR071W"
"YJR078W"
"YJR079W"
"YJR080C"
"YJR087W"
"YJR088C"
"YJR113C"
"YJR114W"
"YJR127C"
"YJR128W"
"YJR140C"
"YJR140W-A"
"YJR146W"
"YJR147W"
"YKL029C"
"YKL030W"
"YKL035W"
"YKL036C"
"YKL037W"
"YKL052C"
"YKL053W"
"YKL075C"
"YKL076C"
"YKL082C"
"YKL083W"
"YKL100C"
"YKL100W-A"
"YKL111C"
"YKL112W"
"YKL115C"
"YKL116C"
"YKL118W"
"YKL119C"
"YKL123W"
"YKL124W"
"YKL131W"
"YKL132C"
"YKL135C"
"YKL136W"
"YKL145W"
"YKL145W-A"
"YKL146W"
"YKL147C"
"YKL152C"
"YKL153W"
"YKL156C-A"
"YKL156W"
"YKL169C"
"YKL170W"
"YKL177W"
"YKL178C"
"YKL201C"
"YKL202W"
"YKR012C"
"YKR013W"
"YKR033C"
"YKR034W"
"YKR035C"
"YKR035W-A"
"YKR040C"
"YKR041W"
"YKR047W"
"YKR048C"
"YKR075C"
"YKR075W-A"
"YLL019C"
"YLL019W-A"
"YLL020C"
"YLL036C"
"YLL037W"
"YLL044W"
"YLL045C"
"YLL046C"
"YLL047W"
"YLL052C"
"YLL053C"
"YLL066C"
"YLL066W-A"
"YLL067C"
"YLL067W-A"
"YLR040C"
"YLR041W"
"YLR061W"
"YLR062C"
"YLR075W"
"YLR076C"
"YLR100W"
"YLR101C"
"YLR120W-A"
"YLR121C"
"YLR122C"
"YLR123C"
"YLR140W"
"YLR141W"
"YLR163C"
"YLR163W-A"
"YLR169W"
"YLR170C"
"YLR171W"
"YLR197W"
"YLR198C"
"YLR201C"
"YLR202C"
"YLR216C"
"YLR217W"
"YLR222C-A"
"YLR223C"
"YLR229C"
"YLR230W"
"YLR231C"
"YLR232W"
"YLR234W"
"YLR235C"
"YLR236C"
"YLR251W"
"YLR252W"
"YLR261C"
"YLR262C"
"YLR269C"
"YLR270W"
"YLR279W"
"YLR280C"
"YLR281C"
"YLR282C"
"YLR283W"
"YLR286C"
"YLR286W-A"
"YLR294C"
"YLR295C"
"YLR299C-A"
"YLR299W"
"YLR302C"
"YLR303W"
"YLR315W"
"YLR316C"
"YLR317W"
"YLR321C"
"YLR322W"
"YLR331C"
"YLR332W"
"YLR337C"
"YLR338W"
"YLR339C"
"YLR340W"
"YLR347C"
"YLR347W-A"
"YLR348C"
"YLR349W"
"YLR357W"
"YLR358C"
"YLR360W"
"YLR361C"
"YLR364C-A"
"YLR365W"
"YLR366W"
"YLR374C"
"YLR375W"
"YLR378C"
"YLR379W"
"YLR399C"
"YLR399W-A"
"YLR400W"
"YLR401C"
"YLR415C"
"YLR416C"
"YLR428C"
"YLR429W"
"YLR434C"
"YLR435W"
"YLR437C-A"
"YLR438W"
"YLR443W"
"YLR444C"
"YLR457C"
"YLR458W"
"YLR462W"
"YLR463C"
"YLR464W"
"YLR465C"
"YLR466C-A"
"YLR466W"
"YLR467C-A"
"YLR467W"
"YML009C-A"
"YML009W-B"
"YML010W"
"YML012C-A"
"YML013W"
"YML031C-A"
"YML031W"
"YML034C-A"
"YML034W"
"YML047C"
"YML047W-A"
"YML057C-A"
"YML057W"
"YML083C"
"YML084W"
"YML089C"
"YML090W"
"YML094C-A"
"YML094W"
"YML095C"
"YML096W"
"YML099C"
"YML099W-A"
"YML101C-A"
"YML102W"
"YML116W-A"
"YML117W"
"YML133C"
"YML133W-A"
"YML133W-B"
"YMR013C"
"YMR013C-A"
"YMR031C"
"YMR031W-A"
"YMR052C-A"
"YMR052W"
"YMR053C"
"YMR075C-A"
"YMR075W"
"YMR086C-A"
"YMR086W"
"YMR119W"
"YMR119W-A"
"YMR135C"
"YMR135W-A"
"YMR141W-A"
"YMR142C"
"YMR150C"
"YMR151W"
"YMR153C-A"
"YMR153W"
"YMR158W-B"
"YMR159C"
"YMR172C-A"
"YMR172W"
"YMR173W"
"YMR173W-A"
"YMR193C-A"
"YMR194W"
"YMR244C-A"
"YMR245W"
"YMR272C"
"YMR272W-A"
"YMR290C"
"YMR290W-A"
"YMR294W-A"
"YMR295C"
"YMR304C-A"
"YMR305C"
"YMR306C-A"
"YMR306W"
"YMR307C-A"
"YMR307W"
"YMR316C-A"
"YMR316C-B"
"YMR316W"
"YMR317W"
"YNL013C"
"YNL014W"
"YNL028W"
"YNL029C"
"YNL043C"
"YNL044W"
"YNL057W"
"YNL058C"
"YNL089C"
"YNL090W"
"YNL097C"
"YNL097W-A"
"YNL103W-A"
"YNL104C"
"YNL105W"
"YNL106C"
"YNL108C"
"YNL109W"
"YNL113W"
"YNL114C"
"YNL119W"
"YNL120C"
"YNL139C"
"YNL140C"
"YNL144C"
"YNL144W-A"
"YNL149C"
"YNL150W"
"YNL169C"
"YNL170W"
"YNL171C"
"YNL172W"
"YNL174W"
"YNL175C"
"YNL184C"
"YNL185C"
"YNL198C"
"YNL199C"
"YNL202W"
"YNL203C"
"YNL204C"
"YNL205C"
"YNL226W"
"YNL227C"
"YNL228W"
"YNL235C"
"YNL236W"
"YNL245C"
"YNL246W"
"YNL265C"
"YNL266W"
"YNL276C"
"YNL277W"
"YNL296W"
"YNL297C"
"YNL303W"
"YNL304W"
"YNL318C"
"YNL319W"
"YNL324W"
"YNL325C"
"YNL339C"
"YNL339W-A"
"YNL339W-B"
"YNR003C"
"YNR003W-A"
"YNR005C"
"YNR006W"
"YNR024W"
"YNR025C"
"YNR041C"
"YNR042W"
"YOL035C"
"YOL036W"
"YOL037C"
"YOL045W"
"YOL046C"
"YOL050C"
"YOL051W"
"YOL079W"
"YOL080C"
"YOL083C-A"
"YOL083W"
"YOL085C"
"YOL085W-A"
"YOL099C"
"YOL100W"
"YOL133W"
"YOL134C"
"YOL150C"
"YOL151W"
"YOR012W"
"YOR013W"
"YOR041C"
"YOR042W"
"YOR053W"
"YOR054C"
"YOR055W"
"YOR068C"
"YOR069W"
"YOR072W"
"YOR072W-A"
"YOR073W-A"
"YOR074C"
"YOR082C"
"YOR083W"
"YOR102W"
"YOR103C"
"YOR104W"
"YOR105W"
"YOR108C-A"
"YOR108W"
"YOR120W"
"YOR121C"
"YOR135C"
"YOR136W"
"YOR139C"
"YOR140W"
"YOR145C"
"YOR146W"
"YOR161C"
"YOR161W-A"
"YOR161W-B"
"YOR168W"
"YOR169C"
"YOR170W"
"YOR171C"
"YOR186C-A"
"YOR186W"
"YOR199W"
"YOR200W"
"YOR201C"
"YOR202W"
"YOR203W"
"YOR204W"
"YOR217W"
"YOR218C"
"YOR225W"
"YOR226C"
"YOR231C-A"
"YOR231W"
"YOR247W"
"YOR248W"
"YOR263C"
"YOR264W"
"YOR276W"
"YOR277C"
"YOR281C"
"YOR282W"
"YOR299W"
"YOR300W"
"YOR309C"
"YOR310C"
"YOR324C"
"YOR325W"
"YOR329C"
"YOR329W-A"
"YOR331C"
"YOR332W"
"YOR333C"
"YOR334W"
"YOR335C"
"YOR335W-A"
"YOR345C"
"YOR346W"
"YOR364W"
"YOR365C"
"YOR366W"
"YOR378W"
"YOR379C"
"YOR396C-A"
"YOR396W"
"YPL017C"
"YPL018W"
"YPL034W"
"YPL035C"
"YPL043W"
"YPL044C"
"YPL072W"
"YPL073C"
"YPL101W"
"YPL102C"
"YPL113C"
"YPL114W"
"YPL135C-A"
"YPL135W"
"YPL136W"
"YPL137C"
"YPL142C"
"YPL143W"
"YPL165C"
"YPL166W"
"YPL181W"
"YPL182C"
"YPL185W"
"YPL186C"
"YPL197C"
"YPL198W"
"YPL222C-A"
"YPL222W"
"YPL237W"
"YPL238C"
"YPL249C-A"
"YPL250W-A"
"YPL251W"
"YPL252C"
"YPL260W"
"YPL261C"
"YPL283C"
"YPL283W-A"
"YPL283W-B"
"YPR037C"
"YPR038W"
"YPR039W"
"YPR040W"
"YPR043W"
"YPR044C"
"YPR050C"
"YPR051W"
"YPR052C"
"YPR053C"
"YPR058W"
"YPR059C"
"YPR075C"
"YPR076W"
"YPR077C"
"YPR078C"
"YPR087W"
"YPR088C"
"YPR091C"
"YPR092W"
"YPR099C"
"YPR100W"
"YPR123C"
"YPR124W"
"YPR125W"
"YPR126C"
"YPR129W"
"YPR130C"
"YPR136C"
"YPR137W"
"YPR142C"
"YPR143W"
"YPR146C"
"YPR147C"
"YPR150W"
"YPR151C"
"YPR160C-A"
"YPR160W"
"YPR160W-A"
"YPR169W-A"
"YPR170C"
"YPR170W-A"
"YPR170W-B"
"YPR177C"
"YPR178W"
"YPR197C"
"YPR198W"
"YPR202W"
"YPR203W"
"YPR204C-A"
"YPR204W"
